Number of pairs,37329.000000
Number of unique pairs,6667
Average pair frequency,5.599070
Pair entropy,8.481172

Pair,Frequency,Proportion,Entropy Term,Mutual Information
aware sic,5.000000,0.000134,0.001195,5.468190
aware riding,6.000000,0.000161,0.001404,6.789945
aware south,3.000000,0.000080,0.000758,3.332053
aware schools,3.000000,0.000080,0.000758,3.220413
aware states,3.000000,0.000080,0.000758,4.049105
riding daily,6.000000,0.000161,0.001404,6.858938
riding property,6.000000,0.000161,0.001404,6.453473
riding sic,5.000000,0.000134,0.001195,6.789945
remember property,5.000000,0.000134,0.001195,5.865687
remember sic,5.000000,0.000134,0.001195,6.384480
remember childrens,5.000000,0.000134,0.001195,6.236060
remember curfew,5.000000,0.000134,0.001195,7.300771
remember ensure,5.000000,0.000134,0.001195,7.038407
curfew safety,6.000000,0.000161,0.001404,5.907556
curfew property,6.000000,0.000161,0.001404,6.230330
curfew sic,5.000000,0.000134,0.001195,6.566802
curfew childrens,6.000000,0.000161,0.001404,6.600703
curfew ensure,6.000000,0.000161,0.001404,7.403050
ensure keep,7.000000,0.000188,0.001609,6.640910
ensure safety,12.000000,0.000321,0.002585,6.338339
ensure public,4.000000,0.000107,0.000980,4.789310
ensure sic,5.000000,0.000134,0.001195,6.304438
ensure childrens,7.000000,0.000188,0.001609,6.492490
ensure please,6.000000,0.000161,0.001404,6.761196
please house,6.000000,0.000161,0.001404,4.871798
please keep,7.000000,0.000188,0.001609,6.261420
please night,6.000000,0.000161,0.001404,4.581213
please during,6.000000,0.000161,0.001404,5.799785
please hours,6.000000,0.000161,0.001404,5.860409
please school,3.000000,0.000080,0.000758,3.131740
hours times,5.000000,0.000134,0.001195,5.188540
hours children,6.000000,0.000161,0.001404,3.188077
hours supervised,6.000000,0.000161,0.001404,7.013089
anymore information,6.000000,0.000161,0.001404,6.384480
anymore regarding,6.000000,0.000161,0.001404,6.741155
anymore becomes,5.000000,0.000134,0.001195,7.205461
anymore issue,6.000000,0.000161,0.001404,6.650183
anymore sent,6.000000,0.000161,0.001404,6.174760
becomes residents,5.000000,0.000134,0.001195,5.259551
becomes regarding,5.000000,0.000134,0.001195,6.645845
becomes issue,5.000000,0.000134,0.001195,6.554873
becomes sent,5.000000,0.000134,0.001195,6.079450
issue residents,6.000000,0.000161,0.001404,4.704273
issue sent,6.000000,0.000161,0.001404,5.524172
sent message,3.000000,0.000080,0.000758,4.383000
sent residents,10.000000,0.000268,0.002203,4.739675
sent fleetwood,4.000000,0.000107,0.000980,4.228850
sent manor,4.000000,0.000107,0.000980,4.265217
sent apartments,3.000000,0.000080,0.000758,3.977535
sent warning,6.000000,0.000161,0.001404,5.193931
sent letter,3.000000,0.000080,0.000758,4.159857
sent letters,4.000000,0.000107,0.000980,6.056977
sent property,3.000000,0.000080,0.000758,4.228850
sent manager,3.000000,0.000080,0.000758,5.193931
sent home,3.000000,0.000080,0.000758,3.855645
sent school,4.000000,0.000107,0.000980,2.752943
sent parents,6.000000,0.000161,0.001404,4.470012
manager residents,4.000000,0.000107,0.000980,4.661714
manager greenville,3.000000,0.000080,0.000758,3.692861
manager fleetwood,7.000000,0.000188,0.001609,5.626795
manager manor,7.000000,0.000188,0.001609,5.663162
manager apartments,6.000000,0.000161,0.001404,5.509012
residing called,3.000000,0.000080,0.000758,6.122116
residing received,3.000000,0.000080,0.000758,5.824865
residing complex,3.000000,0.000080,0.000758,6.135019
residing greenville,3.000000,0.000080,0.000758,5.366837
residing letter,3.000000,0.000080,0.000758,6.672162
son clowns,20.000000,0.000536,0.004035,3.031482
son reported,6.000000,0.000161,0.001404,3.382932
son front,3.000000,0.000080,0.000758,5.217863
son strange,5.000000,0.000134,0.001195,5.266065
son woods,11.000000,0.000295,0.002396,3.912280
son several,4.000000,0.000107,0.000980,3.907942
son seeing,5.000000,0.000134,0.001195,4.244414
son basketball,5.000000,0.000134,0.001195,6.770143
son court,4.000000,0.000107,0.000980,5.505545
son saw,8.000000,0.000214,0.001811,4.577559
son heard,5.000000,0.000134,0.001195,5.194606
son whispering,8.000000,0.000214,0.001811,6.466957
son noises,4.000000,0.000107,0.000980,5.699701
son chains,5.000000,0.000134,0.001195,6.615992
son banging,4.000000,0.000107,0.000980,6.392849
seeing clown,30.000000,0.000804,0.005727,2.212660
seeing clowns,25.000000,0.000670,0.004895,2.463498
seeing running,3.000000,0.000080,0.000758,3.704601
seeing person,3.000000,0.000080,0.000758,2.455928
seeing media,4.000000,0.000107,0.000980,2.447765
seeing standing,3.000000,0.000080,0.000758,3.733589
seeing man,4.000000,0.000107,0.000980,2.776947
seeing wearing,3.000000,0.000080,0.000758,2.577818
seeing dressed,7.000000,0.000188,0.001609,2.959752
seeing apartment,3.000000,0.000080,0.000758,2.771313
seeing arnold,4.000000,0.000107,0.000980,4.456589
seeing woods,9.000000,0.000241,0.002008,2.920482
seeing children,3.000000,0.000080,0.000758,1.643178
seeing lure,3.000000,0.000080,0.000758,2.615558
seeing basketball,4.000000,0.000107,0.000980,5.755872
seeing court,4.000000,0.000107,0.000980,4.714418
seeing social,5.000000,0.000134,0.001195,2.773562
seeing lurking,4.000000,0.000107,0.000980,4.051124
basketball court,5.000000,0.000134,0.001195,7.463290
court king,3.000000,0.000080,0.000758,4.792980
court jester,6.000000,0.000161,0.001404,6.546999
community clown,4.000000,0.000107,0.000980,0.623425
community concern,5.000000,0.000134,0.001195,5.060948
community getting,3.000000,0.000080,0.000758,4.427520
community activist,4.000000,0.000107,0.000980,6.587005
community bruce,4.000000,0.000107,0.000980,6.587005
community wilson,4.000000,0.000107,0.000980,5.575404
community involved,3.000000,0.000080,0.000758,4.795245
community events,4.000000,0.000107,0.000980,4.837805
community prudently,4.000000,0.000107,0.000980,6.587005
activist apartments,3.000000,0.000080,0.000758,6.202159
activist getting,3.000000,0.000080,0.000758,6.933046
activist bruce,4.000000,0.000107,0.000980,9.092531
activist wilson,4.000000,0.000107,0.000980,8.080930
activist involved,3.000000,0.000080,0.000758,7.300771
bruce apartments,3.000000,0.000080,0.000758,6.202159
bruce getting,3.000000,0.000080,0.000758,6.933046
bruce children,3.000000,0.000080,0.000758,4.574372
bruce wilson,4.000000,0.000107,0.000980,8.080930
bruce involved,3.000000,0.000080,0.000758,7.300771
wilson apartments,3.000000,0.000080,0.000758,5.190558
wilson getting,3.000000,0.000080,0.000758,5.921445
wilson children,3.000000,0.000080,0.000758,3.562771
wilson involved,3.000000,0.000080,0.000758,6.289170
wilson safe,3.000000,0.000080,0.000758,5.778345
involved clown,4.000000,0.000107,0.000980,1.624874
involved clowns,4.000000,0.000107,0.000980,2.058032
involved apartments,3.000000,0.000080,0.000758,4.698081
involved sightings,6.000000,0.000161,0.001404,3.653365
involved children,3.000000,0.000080,0.000758,3.070294
involved safe,3.000000,0.000080,0.000758,5.285868
involved turn,3.000000,0.000080,0.000758,6.289170
safe sightings,3.000000,0.000080,0.000758,2.449392
safe turn,3.000000,0.000080,0.000758,5.778345
safe harmless,3.000000,0.000080,0.000758,5.468190
safe afraid,7.000000,0.000188,0.001609,5.285868
safe fun,3.000000,0.000080,0.000758,4.565322
turn harmless,3.000000,0.000080,0.000758,6.471492
suspicious clown,18.000000,0.000482,0.003683,1.892189
suspicious clowns,10.000000,0.000268,0.002203,1.737561
suspicious circus,7.000000,0.000188,0.001609,4.634039
suspicious person,15.000000,0.000402,0.003142,4.255720
suspicious reported,3.000000,0.000080,0.000758,2.089011
suspicious call,5.000000,0.000134,0.001195,3.657063
suspicious dressed,17.000000,0.000455,0.003504,4.037409
suspicious police,5.000000,0.000134,0.001195,1.421542
suspicious children,3.000000,0.000080,0.000758,1.833532
suspicious character,7.000000,0.000188,0.001609,5.162106
suspicious attire,10.000000,0.000268,0.002203,6.169369
suspicious white,3.000000,0.000080,0.000758,2.928514
suspicious activity,10.000000,0.000268,0.002203,5.157768
suspicious area,3.000000,0.000080,0.000758,2.598273
suspicious characters,5.000000,0.000134,0.001195,4.916606
suspicious behavior,4.000000,0.000107,0.000980,4.793546
character clown,6.000000,0.000161,0.001404,1.785216
character circus,6.000000,0.000161,0.001404,5.471529
character dressed,6.000000,0.000161,0.001404,3.987596
character attire,6.000000,0.000161,0.001404,6.650183
character white,8.000000,0.000214,0.001811,4.900984
attire face,7.000000,0.000188,0.001609,5.663162
attire kids,6.000000,0.000161,0.001404,4.933647
attire white,7.000000,0.000188,0.001609,5.418040
attire paint,7.000000,0.000188,0.001609,6.681732
attire enticing,6.000000,0.000161,0.001404,7.588453
white clown,8.000000,0.000214,0.001811,0.686604
white shoes,13.000000,0.000348,0.002773,5.477463
white balloon,3.000000,0.000080,0.000758,4.858424
white face,19.000000,0.000509,0.003860,4.624809
white painted,3.000000,0.000080,0.000758,4.490699
white kids,6.000000,0.000161,0.001404,2.896766
white man,3.000000,0.000080,0.000758,2.284964
white house,15.000000,0.000402,0.003142,4.210739
white black,3.000000,0.000080,0.000758,3.205501
white road,4.000000,0.000107,0.000980,4.047494
white children,4.000000,0.000107,0.000980,1.726560
white hair,5.000000,0.000134,0.001195,4.100738
white paint,14.000000,0.000375,0.002959,5.337997
white enticing,6.000000,0.000161,0.001404,5.551571
white follow,7.000000,0.000188,0.001609,4.406439
white nose,5.000000,0.000134,0.001195,4.011126
white horse,4.000000,0.000107,0.000980,5.957036
white saw,4.000000,0.000107,0.000980,2.888983
white red,28.000000,0.000750,0.005397,5.146106
white mask,6.000000,0.000161,0.001404,3.048315
white gloves,13.000000,0.000348,0.002773,5.957036
white pants,5.000000,0.000134,0.001195,4.858424
white blue,3.000000,0.000080,0.000758,4.347598
white press,7.000000,0.000188,0.001609,4.767452
white briefing,3.000000,0.000080,0.000758,5.263889
white overalls,5.000000,0.000134,0.001195,5.620564
white bushy,5.000000,0.000134,0.001195,5.487033
white van,7.000000,0.000188,0.001609,4.767452
white josh,7.000000,0.000188,0.001609,5.600361
white secretary,6.000000,0.000161,0.001404,5.957036
white earnest,6.000000,0.000161,0.001404,5.263889
paint clown,6.000000,0.000161,0.001404,1.662614
paint kids,7.000000,0.000188,0.001609,4.314608
paint woods,8.000000,0.000214,0.001811,3.862091
paint enticing,7.000000,0.000188,0.001609,6.969414
paint follow,7.000000,0.000188,0.001609,5.670131
paint himher,5.000000,0.000134,0.001195,7.220728
enticing kids,7.000000,0.000188,0.001609,5.375480
enticing woods,7.000000,0.000188,0.001609,4.789431
enticing follow,6.000000,0.000161,0.001404,6.576852
enticing himher,5.000000,0.000134,0.001195,8.281600
follow creepy,3.000000,0.000080,0.000758,2.424938
follow clowns,3.000000,0.000080,0.000758,1.164215
follow woods,9.000000,0.000241,0.002008,3.741463
follow himher,5.000000,0.000134,0.001195,6.982317
follow stephen,3.000000,0.000080,0.000758,4.129686
follow king,3.000000,0.000080,0.000758,4.129686
follow guys,3.000000,0.000080,0.000758,5.036407
follow ✔,6.000000,0.000161,0.001404,6.982317
follow stephenking,3.000000,0.000080,0.000758,6.694635
himher woods,5.000000,0.000134,0.001195,5.040746
investigative report,4.000000,0.000107,0.000980,5.253078
state clown,16.000000,0.000429,0.003324,1.458889
state people,6.000000,0.000161,0.001404,1.677330
state clowns,8.000000,0.000214,0.001811,1.198900
state storm,4.000000,0.000107,0.000980,5.630709
state night,3.000000,0.000080,0.000758,2.389854
state streets,4.000000,0.000107,0.000980,4.090263
state police,22.000000,0.000589,0.004383,2.587630
state reports,5.000000,0.000134,0.001195,1.889869
state page,3.000000,0.000080,0.000758,3.733589
state saw,4.000000,0.000107,0.000980,2.968121
state twitter,9.000000,0.000241,0.002008,4.362197
state sgt,5.000000,0.000134,0.001195,5.006554
state university,8.000000,0.000214,0.001811,4.504697
state students,7.000000,0.000188,0.001609,3.194592
state laws,3.000000,0.000080,0.000758,4.832201
state created,4.000000,0.000107,0.000980,4.649879
state campus,4.000000,0.000107,0.000980,3.615806
state october,3.000000,0.000080,0.000758,3.608425
state hunt,4.000000,0.000107,0.000980,4.857519
mother clown,3.000000,0.000080,0.000758,1.283125
mother clowns,4.000000,0.000107,0.000980,2.003965
mother called,3.000000,0.000080,0.000758,4.276289
mother police,3.000000,0.000080,0.000758,2.093412
name clowns,3.000000,0.000080,0.000758,1.482668
witnessed clowns,4.000000,0.000107,0.000980,2.645819
laser woods,5.000000,0.000134,0.001195,4.085234
laser lights,13.000000,0.000348,0.002773,7.913876
lights woods,5.000000,0.000134,0.001195,4.085234
resident clown,18.000000,0.000482,0.003683,2.435804
resident clowns,4.000000,0.000107,0.000980,1.364885
resident reported,5.000000,0.000134,0.001195,3.143452
resident officers,3.000000,0.000080,0.000758,3.804264
resident apartment,3.000000,0.000080,0.000758,3.505282
resident greenville,3.000000,0.000080,0.000758,2.881930
resident walking,3.000000,0.000080,0.000758,4.004934
resident woods,3.000000,0.000080,0.000758,2.555839
resident son,6.000000,0.000161,0.001404,5.160705
resident seeing,4.000000,0.000107,0.000980,3.964112
resident largefigured,6.000000,0.000161,0.001404,6.489841
resident blinking,7.000000,0.000188,0.001609,6.276267
resident saw,7.000000,0.000188,0.001609,4.386869
resident deputy,3.000000,0.000080,0.000758,4.280346
resident home,3.000000,0.000080,0.000758,3.883044
largefigured clown,9.000000,0.000241,0.002008,3.128951
largefigured standing,6.000000,0.000161,0.001404,6.546999
largefigured blinking,9.000000,0.000241,0.002008,7.913876
largefigured nose,9.000000,0.000241,0.002008,6.923477
largefigured streetlight,3.000000,0.000080,0.000758,8.281600
largefigured post,4.000000,0.000107,0.000980,5.930225
blinking standing,10.000000,0.000268,0.002203,6.690100
blinking nose,13.000000,0.000348,0.002773,6.923477
blinking streetlight,3.000000,0.000080,0.000758,7.913876
blinking post,6.000000,0.000161,0.001404,5.967965
blinking dumpster,3.000000,0.000080,0.000758,6.815263
blinking waved,3.000000,0.000080,0.000758,6.239899
blinking light,6.000000,0.000161,0.001404,7.066578
blinking garbage,4.000000,0.000107,0.000980,7.690732
nose standing,10.000000,0.000268,0.002203,5.699701
nose black,5.000000,0.000134,0.001195,4.682767
nose hair,3.000000,0.000080,0.000758,4.556353
nose streetlight,3.000000,0.000080,0.000758,6.923477
nose red,3.000000,0.000080,0.000758,3.878954
nose gloves,3.000000,0.000080,0.000758,5.457140
nose post,6.000000,0.000161,0.001404,4.977567
nose dumpster,8.000000,0.000214,0.001811,6.805694
nose waved,3.000000,0.000080,0.000758,5.249500
nose light,6.000000,0.000161,0.001404,6.076179
nose garbage,4.000000,0.000107,0.000980,6.700333
nose tie,3.000000,0.000080,0.000758,6.923477
spoke clowns,4.000000,0.000107,0.000980,2.645819
spoke woods,3.000000,0.000080,0.000758,3.836773
persuade large,4.000000,0.000107,0.000980,7.146620
persuade woods,4.000000,0.000107,0.000980,5.040746
persuade further,3.000000,0.000080,0.000758,7.552085
persuade displaying,4.000000,0.000107,0.000980,8.532915
persuade amounts,4.000000,0.000107,0.000980,7.839768
further large,3.000000,0.000080,0.000758,5.606175
further displaying,3.000000,0.000080,0.000758,6.992470
further amounts,3.000000,0.000080,0.000758,6.299323
further money,3.000000,0.000080,0.000758,5.571084
displaying large,7.000000,0.000188,0.001609,7.146620
displaying children,3.000000,0.000080,0.000758,4.014756
displaying amounts,7.000000,0.000188,0.001609,7.839768
displaying money,6.000000,0.000161,0.001404,6.957378
amounts clowns,3.000000,0.000080,0.000758,2.021665
amounts report,4.000000,0.000107,0.000980,4.405780
amounts children,3.000000,0.000080,0.000758,3.321609
amounts money,12.000000,0.000321,0.002585,6.957378
money clowns,6.000000,0.000161,0.001404,1.986574
money report,4.000000,0.000107,0.000980,3.677542
money woods,3.000000,0.000080,0.000758,2.772062
money children,4.000000,0.000107,0.000980,2.881052
believed clowns,6.000000,0.000161,0.001404,3.156645
believed house,5.000000,0.000134,0.001195,5.436691
believed lived,4.000000,0.000107,0.000980,7.470670
believed pond,5.000000,0.000134,0.001195,6.946599
lived house,7.000000,0.000188,0.001609,5.773163
lived pond,7.000000,0.000188,0.001609,7.283071
lived trail,5.000000,0.000134,0.001195,7.326089
lived hiking,3.000000,0.000080,0.000758,7.993918
old house,5.000000,0.000134,0.001195,4.638183
old main,3.000000,0.000080,0.000758,6.789945
pond report,4.000000,0.000107,0.000980,4.100399
pond apartment,3.000000,0.000080,0.000758,4.144362
