Number of pairs,39082.000000
Number of unique pairs,6621
Average pair frequency,5.902734
Pair entropy,8.409873

Pair,Frequency,Proportion,Entropy Term,Mutual Information
responded found,3.000000,0.000077,0.000727,3.735789
responded area,4.000000,0.000102,0.000940,3.565890
responded clownrelated,3.000000,0.000077,0.000727,4.664503
holding hands,3.000000,0.000077,0.000727,5.925634
holding balloons,3.000000,0.000077,0.000727,6.273941
holding knife,4.000000,0.000102,0.000940,6.002007
officers clown,22.000000,0.000563,0.004212,1.511366
officers called,4.000000,0.000102,0.000940,3.272754
officers report,7.000000,0.000179,0.001545,1.738609
officers responded,4.000000,0.000102,0.000940,4.228266
officers find,6.000000,0.000154,0.001348,4.122905
officers evidence,3.000000,0.000077,0.000727,3.580581
officers found,3.000000,0.000077,0.000727,2.947332
officers nose,4.000000,0.000102,0.000940,4.074115
officers area,7.000000,0.000179,0.001545,3.337049
officers saw,3.000000,0.000077,0.000727,2.887434
officers red,4.000000,0.000102,0.000940,3.486328
officers patrol,3.000000,0.000077,0.000727,4.856874
officers locate,6.000000,0.000154,0.001348,5.732343
officers arrived,3.000000,0.000077,0.000727,4.856874
officers unable,4.000000,0.000102,0.000940,5.432239
officers cars,3.000000,0.000077,0.000727,4.702724
searched find,4.000000,0.000102,0.000940,5.709870
searched area,3.000000,0.000077,0.000727,4.482181
find clown,17.000000,0.000435,0.003367,1.531169
find creepy,3.000000,0.000077,0.000727,1.963421
find evidence,3.000000,0.000077,0.000727,3.858213
find suspicious,3.000000,0.000077,0.000727,3.492278
find behavior,3.000000,0.000077,0.000727,4.674974
find humorous,3.000000,0.000077,0.000727,6.233119
find mimic,3.000000,0.000077,0.000727,6.520801
week clown,18.000000,0.000461,0.003539,1.046003
week creepy,4.000000,0.000102,0.000940,1.708779
week later,3.000000,0.000077,0.000727,3.413527
week report,9.000000,0.000230,0.001929,1.725230
week calls,3.000000,0.000077,0.000727,3.106797
week police,9.000000,0.000230,0.001929,1.636115
week received,3.000000,0.000077,0.000727,2.423128
week arrested,3.000000,0.000077,0.000727,2.622741
week facebook,3.000000,0.000077,0.000727,2.670369
week high,3.000000,0.000077,0.000727,2.828593
week carolina,3.000000,0.000077,0.000727,2.066453
week sightings,5.000000,0.000128,0.001147,1.861066
week children,3.000000,0.000077,0.000727,1.460317
week home,3.000000,0.000077,0.000727,2.966215
week school,6.000000,0.000154,0.001348,2.268978
week south,3.000000,0.000077,0.000727,2.232902
week schools,6.000000,0.000154,0.001348,2.814409
week students,4.000000,0.000102,0.000940,2.577279
week six,3.000000,0.000077,0.000727,4.369038
week revealed,3.000000,0.000077,0.000727,4.879864
week pottsville,3.000000,0.000077,0.000727,5.131178
during conference,3.000000,0.000077,0.000727,5.807851
during house,4.000000,0.000102,0.000940,3.838410
during times,5.000000,0.000128,0.001147,5.081914
during night,7.000000,0.000179,0.001545,4.107441
during police,3.000000,0.000077,0.000727,1.465489
during children,6.000000,0.000154,0.001348,3.081451
during hours,8.000000,0.000205,0.001739,5.520169
during supervised,6.000000,0.000154,0.001348,6.906463
during white,4.000000,0.000102,0.000940,3.770969
during press,5.000000,0.000128,0.001147,5.380407
during briefing,4.000000,0.000102,0.000940,6.500998
during halloween,3.000000,0.000077,0.000727,3.539167
received clown,57.000000,0.001458,0.009524,1.999069
received creepy,4.000000,0.000102,0.000940,1.509166
received people,11.000000,0.000281,0.002301,2.026156
received person,7.000000,0.000179,0.001545,2.920752
received called,3.000000,0.000077,0.000727,2.520767
received media,6.000000,0.000154,0.001348,2.470756
received separate,3.000000,0.000077,0.000727,4.392569
received report,32.000000,0.000819,0.005820,2.794129
received call,15.000000,0.000384,0.003019,4.182848
received man,3.000000,0.000077,0.000727,2.106791
received calls,14.000000,0.000358,0.002842,4.447629
received costumes,4.000000,0.000102,0.000940,3.022023
received night,3.000000,0.000077,0.000727,2.132543
received death,5.000000,0.000128,0.001147,4.615712
received dressed,9.000000,0.000230,0.001929,2.828593
received numerous,5.000000,0.000128,0.001147,4.823352
received residents,4.000000,0.000102,0.000940,2.734341
received greenville,3.000000,0.000077,0.000727,1.765488
received apartments,3.000000,0.000077,0.000727,2.888491
received facebook,3.000000,0.000077,0.000727,2.470756
received multiple,4.000000,0.000102,0.000940,3.609810
received sightings,10.000000,0.000256,0.002116,2.354601
received county,4.000000,0.000102,0.000940,2.115302
received sheriffs,3.000000,0.000077,0.000727,2.533670
received children,3.000000,0.000077,0.000727,1.260704
received letter,5.000000,0.000128,0.001147,3.581639
received property,3.000000,0.000077,0.000727,3.139806
received complaints,12.000000,0.000307,0.002484,4.737409
received lure,3.000000,0.000077,0.000727,2.233085
received several,5.000000,0.000128,0.001147,2.957484
received suspicious,3.000000,0.000077,0.000727,2.750341
received shemwood,3.000000,0.000077,0.000727,4.238418
received wednesday,3.000000,0.000077,0.000727,3.093286
received girl,3.000000,0.000077,0.000727,3.213914
received someone,3.000000,0.000077,0.000727,2.214036
received social,8.000000,0.000205,0.001739,2.861093
received august,4.000000,0.000102,0.000940,3.273337
received scaring,4.000000,0.000102,0.000940,3.763960
received six,3.000000,0.000077,0.000727,4.169425
received threat,3.000000,0.000077,0.000727,2.400139
received threats,9.000000,0.000230,0.001929,2.828593
received complaint,4.000000,0.000102,0.000940,5.085716
received messages,3.000000,0.000077,0.000727,4.479580
numerous clown,6.000000,0.000154,0.001348,1.836788
numerous calls,5.000000,0.000128,0.001147,5.507020
numerous threats,3.000000,0.000077,0.000727,3.818992
arrested clown,29.000000,0.000742,0.005347,1.522927
arrested people,8.000000,0.000205,0.001739,1.907315
arrested report,5.000000,0.000128,0.001147,1.137444
arrested man,6.000000,0.000154,0.001348,2.999551
arrested wearing,4.000000,0.000102,0.000940,2.682639
arrested dressing,4.000000,0.000102,0.000940,3.536129
arrested false,4.000000,0.000102,0.000940,4.032566
arrested dressed,4.000000,0.000102,0.000940,2.217276
arrested police,4.000000,0.000102,0.000940,0.825185
arrested chasing,3.000000,0.000077,0.000727,3.744884
arrested high,3.000000,0.000077,0.000727,2.828593
arrested juvenile,3.000000,0.000077,0.000727,4.369038
arrested school,3.000000,0.000077,0.000727,1.575830
arrested couple,3.000000,0.000077,0.000727,4.438031
arrested connection,7.000000,0.000179,0.001545,5.151798
arrested charged,5.000000,0.000128,0.001147,4.091407
arrested allegedly,5.000000,0.000128,0.001147,3.781252
arrested lurking,3.000000,0.000077,0.000727,3.580581
arrested sept,3.000000,0.000077,0.000727,3.941594
arrested threat,6.000000,0.000154,0.001348,3.292899
arrested threatening,4.000000,0.000102,0.000940,3.514623
arrested threats,8.000000,0.000205,0.001739,2.910423
arrested terroristic,3.000000,0.000077,0.000727,4.774503
arrested hiding,3.000000,0.000077,0.000727,4.774503
chasing clown,9.000000,0.000230,0.001929,1.474998
chasing people,5.000000,0.000128,0.001147,2.559454
chasing complex,3.000000,0.000077,0.000727,3.855426
chasing children,4.000000,0.000102,0.000940,2.870142
juveniles arrested,6.000000,0.000154,0.001348,5.285329
residents clown,18.000000,0.000461,0.003539,1.069533
residents people,4.000000,0.000102,0.000940,1.237698
residents person,3.000000,0.000077,0.000727,2.296598
residents report,9.000000,0.000230,0.001929,1.748761
residents kids,5.000000,0.000128,0.001147,2.759414
residents keep,4.000000,0.000102,0.000940,4.169425
residents dressed,7.000000,0.000179,0.001545,2.800422
residents police,3.000000,0.000077,0.000727,0.561033
residents apartment,9.000000,0.000230,0.001929,3.710595
residents complex,6.000000,0.000154,0.001348,3.449961
residents greenville,12.000000,0.000307,0.002484,3.374926
residents fleetwood,11.000000,0.000281,0.002301,4.374550
residents manor,10.000000,0.000256,0.002116,4.315608
residents apartments,5.000000,0.000128,0.001147,3.622461
residents sc,4.000000,0.000102,0.000940,4.555088
residents carolina,3.000000,0.000077,0.000727,2.089984
residents county,4.000000,0.000102,0.000940,2.338445
residents woods,3.000000,0.000077,0.000727,1.662540
residents children,6.000000,0.000154,0.001348,2.176995
residents seeing,3.000000,0.000077,0.000727,2.783131
residents suspicious,5.000000,0.000128,0.001147,3.484310
residents character,3.000000,0.000077,0.000727,3.965125
residents north,3.000000,0.000077,0.000727,2.706170
residents edge,3.000000,0.000077,0.000727,4.328030
apartment clown,17.000000,0.000435,0.003367,0.954555
apartment people,3.000000,0.000077,0.000727,0.892197
apartment news,3.000000,0.000077,0.000727,2.342319
apartment report,8.000000,0.000205,0.001739,1.573158
apartment police,5.000000,0.000128,0.001147,1.014039
apartment residents,5.000000,0.000128,0.001147,3.122808
apartment complex,64.000000,0.001638,0.010504,5.759265
apartment greenville,13.000000,0.000333,0.002664,3.397149
apartment fleetwood,4.000000,0.000102,0.000940,3.305130
apartment child,3.000000,0.000077,0.000727,3.091556
apartment carolina,7.000000,0.000179,0.001545,2.879462
apartment complexes,6.000000,0.000154,0.001348,5.944187
apartment areas,4.000000,0.000102,0.000940,3.616910
apartment spartanburg,4.000000,0.000102,0.000940,4.845575
apartment counties,3.000000,0.000077,0.000727,5.433362
apartment woods,5.000000,0.000128,0.001147,2.115546
apartment doors,3.000000,0.000077,0.000727,4.845575
apartment left,3.000000,0.000077,0.000727,4.152428
apartment concerned,3.000000,0.000077,0.000727,4.098361
apartment safety,3.000000,0.000077,0.000727,2.982357
apartment property,3.000000,0.000077,0.000727,3.305130
apartment lure,4.000000,0.000102,0.000940,2.686091
apartment south,7.000000,0.000179,0.001545,3.045910
apartment buildings,3.000000,0.000077,0.000727,5.251040
apartment minutes,3.000000,0.000077,0.000727,4.845575
apartment warned,3.000000,0.000077,0.000727,3.746963
complex clown,22.000000,0.000563,0.004212,1.357215
complex people,3.000000,0.000077,0.000727,1.037028
complex called,4.000000,0.000102,0.000940,3.118604
complex report,8.000000,0.000205,0.001739,1.717989
complex police,7.000000,0.000179,0.001545,1.495342
complex received,3.000000,0.000077,0.000727,2.533670
complex residents,7.000000,0.000179,0.001545,3.604112
complex greenville,13.000000,0.000333,0.002664,3.541980
complex fleetwood,3.000000,0.000077,0.000727,3.162279
complex child,4.000000,0.000102,0.000940,3.524069
complex carolina,7.000000,0.000179,0.001545,3.024293
complex county,4.000000,0.000102,0.000940,2.425457
complex woods,4.000000,0.000102,0.000940,2.037233
complex reportly,3.000000,0.000077,0.000727,3.524069
complex children,4.000000,0.000102,0.000940,1.858541
complex letter,4.000000,0.000102,0.000940,3.668650
complex left,3.000000,0.000077,0.000727,4.297259
complex lure,3.000000,0.000077,0.000727,2.543240
complex seeing,4.000000,0.000102,0.000940,3.157824
complex saw,5.000000,0.000128,0.001147,3.244109
complex south,6.000000,0.000154,0.001348,3.036591
complex minutes,3.000000,0.000077,0.000727,4.990406
complex warned,3.000000,0.000077,0.000727,3.891794
greenville clown,30.000000,0.000768,0.005506,0.899188
greenville people,3.000000,0.000077,0.000727,0.268845
greenville person,3.000000,0.000077,0.000727,1.615427
greenville daily,3.000000,0.000077,0.000727,3.087244
greenville report,14.000000,0.000358,0.002842,1.509423
greenville call,3.000000,0.000077,0.000727,2.115383
greenville dressed,3.000000,0.000077,0.000727,1.271954
greenville police,36.000000,0.000921,0.006439,2.364769
greenville responded,3.000000,0.000077,0.000727,3.018251
greenville received,5.000000,0.000128,0.001147,2.276313
greenville residents,4.000000,0.000102,0.000940,2.276313
greenville apartment,11.000000,0.000281,0.002301,3.230095
greenville complex,6.000000,0.000154,0.001348,2.768790
greenville fleetwood,5.000000,0.000128,0.001147,2.904922
greenville manor,4.000000,0.000102,0.000940,2.718146
greenville law,5.000000,0.000128,0.001147,2.869831
greenville department,16.000000,0.000409,0.003194,3.539548
greenville sc,16.000000,0.000409,0.003194,5.260211
greenville carolina,29.000000,0.000742,0.005347,3.677496
greenville multiple,3.000000,0.000077,0.000727,2.864100
greenville enforcement,4.000000,0.000102,0.000940,2.900468
greenville sightings,6.000000,0.000154,0.001348,1.385748
greenville areas,3.000000,0.000077,0.000727,2.705876
greenville spartanburg,4.000000,0.000102,0.000940,4.222224
greenville counties,3.000000,0.000077,0.000727,4.810010
greenville county,60.000000,0.001535,0.009947,4.365324
greenville deputies,7.000000,0.000179,0.001545,3.139612
greenville sheriffs,28.000000,0.000716,0.005188,4.309235
greenville office,25.000000,0.000640,0.004705,4.170264
greenville open,4.000000,0.000102,0.000940,4.915371
greenville cases,3.000000,0.000077,0.000727,3.018251
greenville initially,3.000000,0.000077,0.000727,4.021553
greenville wooded,3.000000,0.000077,0.000727,2.922941
greenville children,5.000000,0.000128,0.001147,1.313503
greenville situation,6.000000,0.000154,0.001348,3.262448
greenville investigators,3.000000,0.000077,0.000727,3.374926
greenville lure,8.000000,0.000205,0.001739,2.755886
greenville conducting,3.000000,0.000077,0.000727,4.810010
greenville aware,6.000000,0.000154,0.001348,3.711398
greenville seeing,3.000000,0.000077,0.000727,2.101960
greenville resident,5.000000,0.000128,0.001147,3.346755
greenville area,5.000000,0.000128,0.001147,2.078243
greenville increased,4.000000,0.000102,0.000940,3.711398
greenville deputy,3.000000,0.000077,0.000727,2.705876
greenville flood,3.000000,0.000077,0.000727,3.475009
greenville south,27.000000,0.000691,0.005028,3.772486
greenville city,6.000000,0.000154,0.001348,3.283954
greenville chief,5.000000,0.000128,0.001147,3.403913
greenville ken,6.000000,0.000154,0.001348,5.320836
greenville miller,6.000000,0.000154,0.001348,4.340007
greenville co,3.000000,0.000077,0.000727,4.627689
hundred children,3.000000,0.000077,0.000727,4.305227
hundred wilson,3.000000,0.000077,0.000727,7.524103
family clown,4.000000,0.000102,0.000940,1.105901
family friends,3.000000,0.000077,0.000727,5.645332
live house,4.000000,0.000102,0.000940,4.656720
live woods,3.000000,0.000077,0.000727,3.385306
live pond,3.000000,0.000077,0.000727,5.878947
live trail,3.000000,0.000077,0.000727,6.258436
fleetwood clown,3.000000,0.000077,0.000727,-0.316761
fleetwood report,4.000000,0.000102,0.000940,1.343296
fleetwood apartment,7.000000,0.000179,0.001545,3.864746
fleetwood complex,6.000000,0.000154,0.001348,3.855426
fleetwood greenville,10.000000,0.000256,0.002116,3.598069
fleetwood manor,53.000000,0.001356,0.008955,6.388780
fleetwood apartments,31.000000,0.000793,0.005663,5.852475
fleetwood county,4.000000,0.000102,0.000940,2.743910
fleetwood letter,4.000000,0.000102,0.000940,3.987104
fleetwood safety,8.000000,0.000205,0.001739,4.426470
fleetwood drive,4.000000,0.000102,0.000940,5.308860
fleetwood property,3.000000,0.000077,0.000727,3.768415
fleetwood letterhead,3.000000,0.000077,0.000727,6.407472
fleetwood reminds,3.000000,0.000077,0.000727,6.119790
fleetwood public,3.000000,0.000077,0.000727,2.995225
fleetwood sic,9.000000,0.000230,0.001929,5.385821
fleetwood childrens,8.000000,0.000205,0.001739,5.119618
fleetwood son,4.000000,0.000102,0.000940,4.267406
fleetwood seeing,3.000000,0.000077,0.000727,3.188596
manor clown,6.000000,0.000154,0.001348,0.412754
manor report,5.000000,0.000128,0.001147,1.602807
manor apartment,9.000000,0.000230,0.001929,4.152428
manor complex,6.000000,0.000154,0.001348,3.891794
manor greenville,10.000000,0.000256,0.002116,3.634437
manor apartments,32.000000,0.000819,0.005820,5.920591
manor county,4.000000,0.000102,0.000940,2.780278
manor children,3.000000,0.000077,0.000727,1.925681
manor letter,5.000000,0.000128,0.001147,4.246615
manor safety,8.000000,0.000205,0.001739,4.462838
manor letterhead,3.000000,0.000077,0.000727,6.443840
manor reminds,3.000000,0.000077,0.000727,6.156157
manor public,3.000000,0.000077,0.000727,3.031592
manor sic,9.000000,0.000230,0.001929,5.422188
manor childrens,8.000000,0.000205,0.001739,5.155985
manor priority,8.000000,0.000205,0.001739,6.038374
manor son,4.000000,0.000102,0.000940,4.303773
manor seeing,3.000000,0.000077,0.000727,3.224964
manor basketball,3.000000,0.000077,0.000727,5.750692
manor south,3.000000,0.000077,0.000727,2.698265
apartments clown,3.000000,0.000077,0.000727,-0.280393
apartments greenville,10.000000,0.000256,0.002116,3.634437
apartments fleetwood,3.000000,0.000077,0.000727,3.517100
apartments sightings,4.000000,0.000102,0.000940,2.103286
apartments children,7.000000,0.000179,0.001545,2.772979
apartments letter,6.000000,0.000154,0.001348,4.428937
