Number of pairs,27786.000000
Number of unique pairs,4924
Average pair frequency,5.642973
Pair entropy,8.144008

Pair,Frequency,Proportion,Entropy Term,Mutual Information
county deputy,4.000000,0.000144,0.001273,3.918645
county aware,6.000000,0.000216,0.001823,4.454163
county law,4.000000,0.000144,0.001273,3.521343
county enforcement,3.000000,0.000108,0.000986,3.515893
county sc,3.000000,0.000108,0.000986,4.511321
county flood,3.000000,0.000108,0.000986,4.400096
county initially,3.000000,0.000108,0.000986,4.946639
county wooded,3.000000,0.000108,0.000986,3.848027
county open,3.000000,0.000108,0.000986,4.348802
county conducting,3.000000,0.000108,0.000986,5.735097
county sheriff,6.000000,0.000216,0.001823,5.398625
sheriffs man,3.000000,0.000108,0.000986,2.968778
sheriffs clown,3.000000,0.000108,0.000986,0.589348
sheriffs area,4.000000,0.000144,0.001273,3.450167
sheriffs incident,3.000000,0.000108,0.000986,3.549045
sheriffs report,4.000000,0.000144,0.001273,3.420089
sheriffs office,67.000000,0.002411,0.014534,6.749313
sheriffs responded,3.000000,0.000108,0.000986,4.636484
sheriffs received,11.000000,0.000396,0.003102,4.673526
sheriffs fleetwood,5.000000,0.000180,0.001552,4.505456
sheriffs manor,4.000000,0.000144,0.001273,4.318031
sheriffs cases,3.000000,0.000108,0.000986,4.541174
sheriffs complaints,3.000000,0.000108,0.000986,4.511321
sheriffs department,5.000000,0.000180,0.001552,3.984159
sheriffs increased,4.000000,0.000144,0.001273,5.329632
sheriffs open,3.000000,0.000108,0.000986,5.041950
office reports,4.000000,0.000144,0.001273,2.500726
office clown,11.000000,0.000396,0.003102,1.850891
office area,5.000000,0.000180,0.001552,3.635570
office incident,3.000000,0.000108,0.000986,3.511305
office clowns,4.000000,0.000144,0.001273,1.298288
office report,4.000000,0.000144,0.001273,3.382349
office son,5.000000,0.000180,0.001552,4.927248
office person,6.000000,0.000216,0.001823,3.787814
office responded,3.000000,0.000108,0.000986,4.598744
office received,12.000000,0.000432,0.003346,4.722797
office calls,3.000000,0.000108,0.000986,4.010957
office call,3.000000,0.000108,0.000986,3.545594
office fleetwood,5.000000,0.000180,0.001552,4.467716
office manor,5.000000,0.000180,0.001552,4.503434
office cases,3.000000,0.000108,0.000986,4.503434
office complaints,4.000000,0.000144,0.001273,4.761263
office increased,4.000000,0.000144,0.001273,5.291891
office obtained,3.000000,0.000108,0.000986,6.390504
office ensure,5.000000,0.000180,0.001552,5.945818
office regarding,7.000000,0.000252,0.002088,5.802717
office open,3.000000,0.000108,0.000986,5.004209
described clown,7.000000,0.000252,0.002088,2.960141
described wearing,3.000000,0.000108,0.000986,4.799003
having clown,4.000000,0.000144,0.001273,1.832542
having fun,3.000000,0.000108,0.000986,5.101373
having party,3.000000,0.000108,0.000986,5.948671
bushy white,5.000000,0.000180,0.001552,6.210654
bushy hair,8.000000,0.000288,0.002347,7.383755
bushy face,5.000000,0.000180,0.001552,6.162336
hair red,7.000000,0.000252,0.002088,5.039206
hair white,12.000000,0.000432,0.003346,5.253542
hair mask,4.000000,0.000144,0.001273,3.974259
hair nose,4.000000,0.000144,0.001273,4.963387
hair face,7.000000,0.000252,0.002088,4.666226
hair masks,3.000000,0.000108,0.000986,4.339233
hair suspects,3.000000,0.000108,0.000986,5.304314
hair colors,3.000000,0.000108,0.000986,6.872930
nose red,4.000000,0.000144,0.001273,4.584951
nose hair,3.000000,0.000108,0.000986,4.675705
nose black,4.000000,0.000144,0.001273,4.886426
nose light,6.000000,0.000216,0.001823,6.447662
nose standing,11.000000,0.000396,0.003102,6.125811
nose post,6.000000,0.000216,0.001823,5.430728
nose waved,3.000000,0.000108,0.000986,5.754515
nose streetlight,3.000000,0.000108,0.000986,7.489116
black clown,10.000000,0.000360,0.002854,2.161046
black matter,3.000000,0.000108,0.000986,4.398073
black white,5.000000,0.000180,0.001552,4.301112
black mask,6.000000,0.000216,0.001823,4.302763
black lives,3.000000,0.000108,0.000986,4.821888
black gloves,5.000000,0.000180,0.001552,6.351283
black tie,5.000000,0.000180,0.001552,7.817620
black clothing,3.000000,0.000108,0.000986,5.409674
black jacket,3.000000,0.000108,0.000986,5.632818
black honda,3.000000,0.000108,0.000986,7.019112
black balloons,7.000000,0.000252,0.002088,6.419491
black van,3.000000,0.000108,0.000986,5.269912
gloves red,10.000000,0.000360,0.002854,6.742955
gloves white,4.000000,0.000144,0.001273,5.502003
gloves shoes,6.000000,0.000216,0.001823,7.387094
gloves tie,3.000000,0.000108,0.000986,8.730829
tie white,3.000000,0.000108,0.000986,6.680658
tie shoes,3.000000,0.000108,0.000986,8.160284
story clown,6.000000,0.000216,0.001823,1.810563
story media,3.000000,0.000108,0.000986,3.447755
story clowns,3.000000,0.000108,0.000986,1.576414
story year,3.000000,0.000108,0.000986,4.540398
week schools,3.000000,0.000108,0.000986,2.847150
week reports,3.000000,0.000108,0.000986,2.064199
week clown,6.000000,0.000216,0.001823,1.095909
week students,3.000000,0.000108,0.000986,3.030814
week police,9.000000,0.000324,0.002603,2.388678
week reported,3.000000,0.000108,0.000986,2.475818
week clowns,4.000000,0.000144,0.001273,1.149443
week sightings,4.000000,0.000144,0.001273,2.373587
week later,3.000000,0.000108,0.000986,3.959276
week pottsville,3.000000,0.000108,0.000986,5.905186
week revealed,3.000000,0.000108,0.000986,5.366189
greenville reports,3.000000,0.000108,0.000986,1.483529
greenville clown,5.000000,0.000180,0.001552,0.332918
greenville police,34.000000,0.001224,0.008206,3.137144
greenville reported,5.000000,0.000180,0.001552,2.405974
greenville area,4.000000,0.000144,0.001273,2.682911
greenville clowns,10.000000,0.000360,0.002854,1.485064
greenville carolina,28.000000,0.001008,0.006953,4.493384
greenville south,27.000000,0.000972,0.006740,4.600117
greenville apartment,3.000000,0.000108,0.000986,2.748638
greenville complex,3.000000,0.000108,0.000986,2.900979
greenville children,4.000000,0.000144,0.001273,1.871133
greenville county,55.000000,0.001979,0.012322,5.129292
greenville sheriffs,25.000000,0.000900,0.006310,5.033981
greenville office,24.000000,0.000864,0.006093,4.955419
greenville responded,3.000000,0.000108,0.000986,3.869229
greenville received,3.000000,0.000108,0.000986,2.606988
greenville call,3.000000,0.000108,0.000986,2.816079
greenville sightings,4.000000,0.000144,0.001273,1.792918
greenville residents,4.000000,0.000144,0.001273,3.103761
greenville deputies,7.000000,0.000252,0.002088,3.990590
greenville chief,5.000000,0.000180,0.001552,4.254892
greenville department,16.000000,0.000576,0.004296,4.380055
greenville city,6.000000,0.000216,0.001823,4.051551
greenville law,4.000000,0.000144,0.001273,3.447235
greenville enforcement,3.000000,0.000108,0.000986,3.441785
greenville sc,16.000000,0.000576,0.004296,6.111190
greenville spartanburg,4.000000,0.000144,0.001273,5.073202
greenville counties,3.000000,0.000108,0.000986,5.660989
greenville initially,3.000000,0.000108,0.000986,4.872531
greenville co,3.000000,0.000108,0.000986,5.478667
greenville resident,3.000000,0.000108,0.000986,3.686908
greenville ken,6.000000,0.000216,0.001823,6.171814
talking clown,4.000000,0.000144,0.001273,2.238007
talking clowns,3.000000,0.000108,0.000986,2.409323
involved clown,4.000000,0.000144,0.001273,2.238007
involved clowns,3.000000,0.000108,0.000986,2.409323
involved children,3.000000,0.000108,0.000986,3.711683
involved sightings,3.000000,0.000108,0.000986,3.633467
involved apartments,3.000000,0.000108,0.000986,5.391325
involved safe,3.000000,0.000108,0.000986,5.815139
heightened tensions,5.000000,0.000180,0.001552,8.340868
heightened entertainers,4.000000,0.000144,0.001273,8.251256
tensions entertainers,4.000000,0.000144,0.001273,8.656721
tensions discouraging,3.000000,0.000108,0.000986,8.705511
authorities threats,3.000000,0.000108,0.000986,3.135260
authorities seriously,7.000000,0.000252,0.002088,5.104293
authorities carolina,3.000000,0.000108,0.000986,3.289411
authorities protect,3.000000,0.000108,0.000986,6.690608
authorities quite,6.000000,0.000216,0.001823,6.102822
authorities carefully,3.000000,0.000108,0.000986,6.913752
copycat find,3.000000,0.000108,0.000986,5.639787
copycat behavior,5.000000,0.000180,0.001552,7.562882
copycat individuals,3.000000,0.000108,0.000986,7.163282
behavior find,3.000000,0.000108,0.000986,5.093243
behavior individuals,3.000000,0.000108,0.000986,6.616738
behavior humorous,3.000000,0.000108,0.000986,8.063657
unnecessarily public,3.000000,0.000108,0.000986,6.773990
unnecessarily alarm,3.000000,0.000108,0.000986,8.160284
increase clown,6.000000,0.000216,0.001823,3.000147
increase creepy,6.000000,0.000216,0.001823,4.718381
increase sightings,6.000000,0.000216,0.001823,4.683289
public school,4.000000,0.000144,0.001273,2.401382
public schools,7.000000,0.000252,0.002088,3.715954
public clown,4.000000,0.000144,0.001273,0.711950
public safety,6.000000,0.000216,0.001823,4.471405
public police,3.000000,0.000108,0.000986,1.311571
public children,3.000000,0.000108,0.000986,2.185627
public alarm,3.000000,0.000108,0.000986,4.737108
public drain,4.000000,0.000144,0.001273,6.550846
public feel,7.000000,0.000252,0.002088,4.788074
public received,3.000000,0.000108,0.000986,3.209163
public place,5.000000,0.000180,0.001552,4.413136
public alone,3.000000,0.000108,0.000986,4.376095
public appearances,3.000000,0.000108,0.000986,5.675378
public afraid,7.000000,0.000252,0.002088,4.891259
public safe,7.000000,0.000252,0.002088,5.136381
public areas,3.000000,0.000108,0.000986,4.159030
public walking,3.000000,0.000108,0.000986,3.829551
public unnecessary,3.000000,0.000108,0.000986,6.263164
public disorderly,3.000000,0.000108,0.000986,6.263164
public conduct,3.000000,0.000108,0.000986,5.474707
public order,5.000000,0.000180,0.001552,5.675378
alarm public,3.000000,0.000108,0.000986,4.737108
drain police,4.000000,0.000144,0.001273,4.511604
drain resources,4.000000,0.000144,0.001273,8.507685
know reports,3.000000,0.000108,0.000986,1.665851
know clown,6.000000,0.000216,0.001823,0.697562
know threats,3.000000,0.000108,0.000986,2.287962
know safety,4.000000,0.000144,0.001273,3.646086
know seriously,3.000000,0.000108,0.000986,3.409697
know creepy,7.000000,0.000252,0.002088,2.569946
know clowns,9.000000,0.000324,0.002603,1.562025
know people,4.000000,0.000144,0.001273,1.467553
know person,3.000000,0.000108,0.000986,2.547473
know prank,6.000000,0.000216,0.001823,4.408226
know president,3.000000,0.000108,0.000986,4.457016
know theres,5.000000,0.000180,0.001552,3.686908
know briefed,3.000000,0.000108,0.000986,5.843310
know perceived,3.000000,0.000108,0.000986,5.843310
know fucking,3.000000,0.000108,0.000986,3.956241
fake news,3.000000,0.000108,0.000986,4.379724
video clown,14.000000,0.000504,0.003826,2.461150
video evidence,4.000000,0.000144,0.001273,4.895521
video facebook,4.000000,0.000144,0.001273,4.202374
video surveillance,4.000000,0.000144,0.001273,6.459496
video surfaced,3.000000,0.000108,0.000986,5.660989
pictures kids,5.000000,0.000180,0.001552,4.421994
pictures clowns,4.000000,0.000144,0.001273,2.396901
pictures saw,3.000000,0.000108,0.000986,4.262272
pictures videos,3.000000,0.000108,0.000986,6.154115
pictures shortly,3.000000,0.000108,0.000986,7.152644
son reported,6.000000,0.000216,0.001823,4.128741
son clowns,18.000000,0.000648,0.004756,3.613296
son woods,8.000000,0.000288,0.002347,4.319430
son seeing,5.000000,0.000180,0.001552,4.952250
son saw,7.000000,0.000252,0.002088,4.821888
son several,3.000000,0.000108,0.000986,4.236161
son whispering,4.000000,0.000144,0.001273,6.533604
son chains,4.000000,0.000144,0.001273,7.152644
son heard,5.000000,0.000180,0.001552,5.560497
sent warning,6.000000,0.000216,0.001823,5.748000
sent home,3.000000,0.000108,0.000986,4.191360
sent parents,5.000000,0.000180,0.001552,4.666679
sent message,3.000000,0.000108,0.000986,4.972615
sent residents,10.000000,0.000360,0.002854,5.359827
sent fleetwood,4.000000,0.000144,0.001273,4.854832
sent manor,4.000000,0.000144,0.001273,4.890550
sent letter,3.000000,0.000108,0.000986,4.781560
sent letters,4.000000,0.000144,0.001273,6.700659
teen clown,3.000000,0.000108,0.000986,2.643472
person dressed,35.000000,0.001260,0.008410,4.736366
person clown,55.000000,0.001979,0.012322,2.949503
person threats,3.000000,0.000108,0.000986,2.324330
person police,3.000000,0.000108,0.000986,0.928085
person wearing,17.000000,0.000612,0.004527,4.461543
person mask,6.000000,0.000216,0.001823,3.386473
person social,4.000000,0.000144,0.001273,2.766163
person kids,3.000000,0.000108,0.000986,2.301730
person lure,5.000000,0.000180,0.001552,3.263743
person report,3.000000,0.000108,0.000986,2.583841
person scary,5.000000,0.000180,0.001552,3.220818
person children,3.000000,0.000108,0.000986,1.802141
person call,7.000000,0.000252,0.002088,3.882066
person costume,6.000000,0.000216,0.001823,3.962755
person standing,3.000000,0.000108,0.000986,3.727916
person clothing,7.000000,0.000252,0.002088,5.340681
person persons,6.000000,0.000216,0.001823,5.784368
person immediately,7.000000,0.000252,0.002088,4.935216
person filmed,3.000000,0.000108,0.000986,5.697356
playing prank,3.000000,0.000108,0.000986,5.478667
playing flute,5.000000,0.000180,0.001552,6.782724
prank seriously,4.000000,0.000144,0.001273,4.901352
prank police,4.000000,0.000144,0.001273,2.383372
prank people,3.000000,0.000108,0.000986,2.383844
prank someone,3.000000,0.000108,0.000986,3.766372
prank calls,3.000000,0.000108,0.000986,4.667737
news reports,6.000000,0.000216,0.001823,2.504850
news clown,3.000000,0.000108,0.000986,0.150266
news police,5.000000,0.000180,0.001552,1.548395
news reported,7.000000,0.000252,0.002088,3.070620
news clowns,3.000000,0.000108,0.000986,0.609265
news people,3.000000,0.000108,0.000986,1.325723
news story,3.000000,0.000108,0.000986,3.769959
news know,3.000000,0.000108,0.000986,2.656958
news release,10.000000,0.000360,0.002854,5.758051
news conference,4.000000,0.000144,0.001273,5.689058
news creating,3.000000,0.000108,0.000986,5.200705
news headlines,4.000000,0.000144,0.001273,5.401376
news sports,4.000000,0.000144,0.001273,6.276844
warning clown,8.000000,0.000288,0.002347,2.371538
warning police,3.000000,0.000108,0.000986,2.278012
warning clowns,3.000000,0.000108,0.000986,1.849707
warning parents,3.000000,0.000108,0.000986,4.384695
warning letters,3.000000,0.000108,0.000986,6.641818
scare clown,4.000000,0.000144,0.001273,1.074856
scare people,19.000000,0.000684,0.004983,3.808457
killer clown,19.000000,0.000684,0.004983,2.920683
killer clowns,13.000000,0.000468,0.003587,3.000191
killer sightings,3.000000,0.000108,0.000986,2.757999
killer space,3.000000,0.000108,0.000986,6.577280
killer john,9.000000,0.000324,0.002603,6.486308
killer wayne,9.000000,0.000324,0.002603,6.982745
killer gacy,9.000000,0.000324,0.002603,6.788589
killer outer,3.000000,0.000108,0.000986,7.424577
craze clown,3.000000,0.000108,0.000986,1.257177
craze clowns,3.000000,0.000108,0.000986,1.716176
community events,4.000000,0.000144,0.001273,5.572193
community concern,5.000000,0.000180,0.001552,5.795337
community activist,4.000000,0.000144,0.001273,7.363953
community bruce,4.000000,0.000144,0.001273,5.977658
community wilson,4.000000,0.000144,0.001273,6.352352
community prudently,4.000000,0.000144,0.001273,7.363953
feel clown,3.000000,0.000108,0.000986,1.014231
feel afraid,7.000000,0.000252,0.002088,5.481222
feel truth,4.000000,0.000144,0.001273,6.553023
feel safe,8.000000,0.000288,0.002347,5.859875
feel threatened,3.000000,0.000108,0.000986,5.466833
feel confident,4.000000,0.000144,0.001273,7.363953
feel telling,4.000000,0.000144,0.001273,5.977658
feel free,4.000000,0.000144,0.001273,6.042197
chasing kids,6.000000,0.000216,0.001823,4.211273
chasing clowns,7.000000,0.000252,0.002088,2.563474
chasing machete,3.000000,0.000108,0.000986,5.486635
chasing people,4.000000,0.000144,0.001273,2.720316
chasing children,6.000000,0.000216,0.001823,3.711683
chasing knife,4.000000,0.000144,0.001273,5.437845
due reports,3.000000,0.000108,0.000986,3.562971
due social,3.000000,0.000108,0.000986,4.339233
due people,3.000000,0.000108,0.000986,3.076991
scared clowns,8.000000,0.000288,0.002347,2.830537
scared id,3.000000,0.000108,0.000986,5.703548
need know,5.000000,0.000180,0.001552,4.051551
anymore information,6.000000,0.000216,0.001823,6.562508
anymore regarding,6.000000,0.000216,0.001823,6.951973
anymore becomes,5.000000,0.000180,0.001552,7.416279
valley area,3.000000,0.000108,0.000986,4.685980
responded clown,9.000000,0.000324,0.002603,2.643472
responded area,4.000000,0.000144,0.001273,4.405678
responded sighting,4.000000,0.000144,0.001273,5.310583
responded calls,4.000000,0.000144,0.001273,5.291891
responded call,3.000000,0.000108,0.000986,4.538846
responded clownrelated,3.000000,0.000108,0.000986,5.527457
holding knife,4.000000,0.000144,0.001273,6.130992
holding balloons,4.000000,0.000144,0.001273,6.853127
searched area,3.000000,0.000108,0.000986,5.216608
searched find,4.000000,0.000144,0.001273,6.022779
during hours,9.000000,0.000324,0.002603,6.245922
during white,4.000000,0.000144,0.001273,4.483433
